VARIABLES="X""Y""dispX""dispY""sigmaxx""sigmayy""sigmaxy""ResiX""ResiY""ReX""ReY"
0.642751 0.277256 7.28495e-08 3.14105e-08 -2587.75 16164.2 -9937.22 81.9763 33.1757 0.819763 0.331757
0.625543 0.314159 7.05487e-08 3.53101e-08 -1374.85 14985.1 -10889.8 78.6149 37.398 0.786149 0.37398
0.606218 0.35 6.89278e-08 3.96089e-08 -350.533 13691.1 -11853.8 75.7168 41.5904 0.757168 0.415904
0.584841 0.384656 6.56182e-08 4.33981e-08 1265.92 12127.8 -12470.7 71.6914 45.8165 0.716914 0.458165
0.561486 0.418011 6.43854e-08 4.70054e-08 1945.02 10838.4 -13145.4 69.0576 49.4025 0.690576 0.494025
0.536231 0.449951 5.97689e-08 5.12161e-08 4686.26 9097.83 -13454.8 64.2087 53.9888 0.642087 0.539888
0.509162 0.480369 5.81705e-08 5.3781e-08 5705.8 7641.17 -13704.8 61.6667 56.961 0.616667 0.56961
0.480369 0.509162 5.3781e-08 5.81705e-08 7641.17 5705.8 -13704.8 56.961 61.6667 0.56961 0.616667
0.449951 0.536231 5.12161e-08 5.97689e-08 9097.83 4686.26 -13454.8 53.9888 64.2087 0.539888 0.642087
0.418011 0.561486 4.70054e-08 6.43854e-08 10838.4 1945.02 -13145.4 49.4025 69.0576 0.494025 0.690576
0.384656 0.584841 4.33981e-08 6.56182e-08 12127.8 1265.92 -12470.7 45.8165 71.6914 0.458165 0.716914
0.35 0.606218 3.96089e-08 6.89278e-08 13691.1 -350.532 -11853.8 41.5904 75.7168 0.415904 0.757168
0.314159 0.625543 3.53101e-08 7.05487e-08 14985.1 -1374.85 -10889.8 37.398 78.6149 0.37398 0.786149
0.277256 0.642751 3.14105e-08 7.28494e-08 16164.2 -2587.75 -9937.22 33.1757 81.9763 0.331757 0.819763
0.239414 0.657785 2.69052e-08 7.41819e-08 17210 -3649.8 -8824.07 28.6841 84.6408 0.286841 0.846408
0.200762 0.670593 2.27527e-08 7.60349e-08 18260.4 -4537.49 -7567.32 24.1562 87.546 0.241562 0.87546
0.161431 0.681131 1.80758e-08 7.67365e-08 18893.9 -5515.45 -6338.74 19.502 89.6861 0.19502 0.896861
0.121554 0.689365 1.36624e-08 7.79586e-08 19780.3 -6144.45 -4648.98 14.749 91.9249 0.14749 0.919249
0.0812651 0.695267 9.1733e-09 7.83365e-08 20021.4 -6224.82 -3390.81 9.9267 93.3607 0.099267 0.933607
0.0407014 0.698816 4.60961e-09 7.91945e-08 20321.3 -7116.47 -1824.96 4.93201 94.9694 0.0493201 0.949694
0 0.7 0 7.91146e-08 20541.3 -7031.86 3.39595 0 3.39595 0 0.565991
0.75 0 7.58139e-08 0 -5286.63 18786.2 3.36471 3.36471 0 0.560785 0
0.7489 0.0406042 7.58757e-08 4.13598e-09 -5366.5 18578.4 -1363.7 94.0923 4.63986 0.940923 0.0463986
0.745603 0.0810893 7.5289e-08 8.22172e-09 -4895.66 18456.4 -2694.51 92.4803 9.19846 0.924803 0.0919846
0.74012 0.121336 7.49134e-08 1.23321e-08 -4477.31 17825.6 -3776.03 91.3559 13.8602 0.913559 0.138602
0.732465 0.161228 7.40512e-08 1.64742e-08 -4139.3 17541.5 -5007.22 89.0862 18.2329 0.890862 0.182329
0.722662 0.200646 7.30296e-08 2.03077e-08 -3658.97 16799 -6210.48 87.1816 22.6952 0.871816 0.226952
0.71074 0.239476 7.16123e-08 2.41485e-08 -2983.36 16006.8 -7254.38 84.2714 26.6755 0.842714 0.266755
0.696733 0.277604 7.04225e-08 2.80111e-08 -2181.95 15284.3 -8239.14 82.0335 30.9675 0.820335 0.309675
0.680682 0.314917 6.86379e-08 3.16523e-08 -1226.4 14244 -9089.44 78.7899 34.6103 0.787899 0.346103
0.662634 0.351306 6.7021e-08 3.54396e-08 -378.08 13311.5 -9848.91 76.2589 38.7902 0.762589 0.387902
0.642643 0.386665 6.49482e-08 3.87925e-08 1001.6 12157.2 -10572.6 72.8799 42.1418 0.728799 0.421418
0.620767 0.42089 6.32032e-08 4.25047e-08 1725.71 11085.6 -11062.4 70.3121 46.1066 0.703121 0.461066
0.59707 0.453881 6.01085e-08 4.56952e-08 3607.19 9756.05 -11720.8 66.387 49.5088 0.66387 0.495088
0.571622 0.48554 5.78925e-08 4.90825e-08 4850.67 8604.25 -11742.6 63.4007 53.2084 0.634007 0.532084
0.544497 0.515775 5.49612e-08 5.20676e-08 5798.98 7275.86 -12132.1 59.9141 56.5236 0.599141 0.565236
0.515775 0.544497 5.20676e-08 5.49612e-08 7275.86 5798.98 -12132.1 56.5236 59.9141 0.565236 0.599141
0.48554 0.571622 4.90825e-08 5.78925e-08 8604.25 4850.67 -11742.6 53.2084 63.4007 0.532084 0.634007
0.453881 0.59707 4.56952e-08 6.01085e-08 9756.05 3607.19 -11720.8 49.5088 66.387 0.495088 0.66387
0.42089 0.620767 4.25048e-08 6.32032e-08 11085.6 1725.71 -11062.4 46.1066 70.3121 0.461066 0.703121
0.386665 0.642643 3.87925e-08 6.49482e-08 12157.2 1001.6 -10572.6 42.1418 72.8799 0.421418 0.728799
0.351306 0.662634 3.54396e-08 6.7021e-08 13311.5 -378.08 -9848.91 38.7902 76.2589 0.387902 0.762589
0.314917 0.680682 3.16523e-08 6.86379e-08 14244 -1226.4 -9089.44 34.6103 78.7899 0.346103 0.787899
0.277604 0.696733 2.80111e-08 7.04225e-08 15284.3 -2181.95 -8239.14 30.9675 82.0336 0.309675 0.820336
0.239476 0.71074 2.41485e-08 7.16123e-08 16006.8 -2983.36 -7254.38 26.6755 84.2714 0.266755 0.842714
0.200646 0.722662 2.03077e-08 7.30296e-08 16799 -3658.97 -6210.48 22.6952 87.1816 0.226952 0.871816
0.161228 0.732465 1.64742e-08 7.40512e-08 17541.5 -4139.3 -5007.22 18.2329 89.0862 0.182329 0.890862
0.121337 0.74012 1.23321e-08 7.49134e-08 17825.6 -4477.31 -3776.03 13.8602 91.3559 0.138602 0.913559
0.0810893 0.745603 8.22172e-09 7.5289e-08 18456.4 -4895.66 -2694.51 9.19846 92.4803 0.0919846 0.924803
0.0406042 0.7489 4.13598e-09 7.58757e-08 18578.4 -5366.5 -1363.7 4.63986 94.0924 0.0463986 0.940924
0 0.75 0 7.58139e-08 18786.2 -5286.63 3.36471 0 3.36471 0 0.560785
0.8 0 7.36533e-08 0 -3664.14 17450 3.32796 3.32796 0 0.55466 0
0.798973 0.0405193 7.37008e-08 3.75801e-09 -3793.86 17044.6 -1232.51 93.0618 4.3333 0.930618 0.043333
0.795895 0.0809347 7.30956e-08 7.38615e-09 -3347.1 17197.8 -2132.28 91.5692 8.65914 0.915692 0.0865914
0.790775 0.121142 7.29414e-08 1.12104e-08 -3457.34 16545.7 -3345.38 90.4864 12.9625 0.904864 0.129625
0.783624 0.161039 7.18943e-08 1.4774e-08 -2803.98 16280.6 -4221.23 88.6468 17.2898 0.886468 0.172898
0.774462 0.200522 7.13524e-08 1.84136e-08 -2466.73 15840.6 -5112.81 86.642 21.1019 0.86642 0.211019
0.763311 0.23949 7.01346e-08 2.19843e-08 -1769.34 15357 -6005.62 84.4035 25.2588 0.844035 0.252588
0.750202 0.277844 6.92179e-08 2.55647e-08 -1187.03 14722.5 -6831.21 82.1567 28.9316 0.821567 0.289316
0.735166 0.315485 6.74605e-08 2.89324e-08 -494.023 13950 -7546.45 79.3761 32.8134 0.793761 0.328134
0.718244 0.352315 6.63662e-08 3.24007e-08 289.185 13270 -8285.58 77.0516 36.2913 0.770516 0.362913
0.699477 0.388242 6.41967e-08 3.56389e-08 1121.29 12292.3 -8814.79 73.9025 39.878 0.739025 0.39878
0.678915 0.423171 6.26845e-08 3.88699e-08 1822.55 11446 -9424.72 71.3765 43.1869 0.713765 0.431869
0.656611 0.457015 6.02255e-08 4.19776e-08 3074.59 10287.4 -9863.52 68.0785 46.58 0.680785 0.4658
0.632621 0.489685 5.85868e-08 4.48026e-08 3766.11 9457.85 -10149.8 65.5352 49.4768 0.655352 0.494768
0.607007 0.521098 5.53212e-08 4.81504e-08 5061.71 8258.08 -10381.6 61.7842 53.3015 0.617842 0.533015
0.579834 0.551174 5.36642e-08 5.03631e-08 6045.72 7293.02 -10464.8 59.5105 55.7275 0.595105 0.557275
0.551174 0.579834 5.03631e-08 5.36642e-08 7293.02 6045.72 -10464.8 55.7275 59.5105 0.557275 0.595105
0.521098 0.607006 4.81504e-08 5.53212e-08 8258.08 5061.71 -10381.6 53.3015 61.7842 0.533015 0.617842
0.489685 0.632621 4.48026e-08 5.85868e-08 9457.85 3766.11 -10149.8 49.4768 65.5352 0.494768 0.655352
0.457015 0.656611 4.19776e-08 6.02255e-08 10287.4 3074.59 -9863.52 46.58 68.0785 0.4658 0.680785
0.423171 0.678915 3.887e-08 6.26845e-08 11446 1822.55 -9424.72 43.1869 71.3765 0.431869 0.713765
0.388242 0.699477 3.56389e-08 6.41967e-08 12292.3 1121.29 -8814.79 39.878 73.9025 0.39878 0.739025
0.352315 0.718244 3.24007e-08 6.63662e-08 13270 289.186 -8285.58 36.2913 77.0516 0.362913 0.770516
